"EMPLOYEE_NO","START_DATE_DATE","START_DATE_TIME","END_DATE_DATE","END_DATE_TIME","AIR_FARE","OTHER_TRANSPORTATION","ACCOMMODATION","MEALS","INCIDENTALS","SUBTOTAL","HOSPITALITY","OTHER_EXPENSES","TOTAL","DESTINATION","MINISTRY","POSITION","PURPOSE"
"1386","20110211","00:00:00","20110218","00:00:00",1679.86,0.00,1981.93,0.00,62.64,3724.43,0.00,0.00,3724.43,"Singapore, Singapore","Research and Innovation","Deputy Minister","Travel to attend Commercialization Mission."
"1013","20110212","00:00:00","20110214","00:00:00",0.00,112.02,0.00,0.00,0.00,112.02,0.00,0.00,112.02,"Mississauga","Office of the Premier","Staff to Minister","To provide technical support for Premier and staff at Hazel McCallion 90th Birth day Gala-Mississauga"
"1181","20110213","00:00:00","20110214","00:00:00",881.17,87.00,221.48,15.80,0.00,1205.45,0.00,0.00,1205.45,"Ottawa, ON","Citizenship and Immigration","Assistant Deputy Minister","Travel for Canada Ontario Immigration Agreement meeting."
"1367","20110213","00:00:00","20110214","00:00:00",0.00,0.00,118.65,8.75,0.00,127.40,0.00,0.00,127.40,"Waterloo, ON","Citizenship and Immigration","Deputy Minister","Travel for regional visits."
"1020","20110214","00:00:00","20110214","00:00:00",1469.59,0.00,114.13,12.42,0.00,1596.14,0.00,0.00,1596.14,"Sault Ste Marie, On","Health and Long Term Care","Staff to Minister","Attended a media event in Sault Ste Marie to celebrate the opening of Sault Area Hospital"
"1230","20110214","00:00:00","20110214","00:00:00",0.00,28.00,0.00,0.00,0.00,28.00,0.00,0.00,28.00,"Toronto, ON","Revenue","Assistant Deputy Minister","Routine Expenses Related to Business Operations for February"
"1457","20110214","00:00:00","20110215","00:00:00",0.00,81.00,261.06,0.00,2.85,344.91,0.00,0.00,344.91,"Washington, DC United States","Finance","Assistant Deputy Minister","Meeting with officials. Airfare cost not expensed."
"1013","20110215","00:00:00","20110215","00:00:00",0.00,61.49,0.00,0.00,0.00,61.49,0.00,0.00,61.49,"Brampton, On","Office of the Premier","Staff to Minister","Provided technical support to Premier at Brampton Board of Trade event"
"1020","20110215","00:00:00","20110216","00:00:00",806.22,88.00,140.32,11.28,0.00,1045.82,0.00,0.00,1045.82,"Montreal, Quebec","Health and Long Term Care","Staff to Minister","Attended the 5th Annual CEO Forum"
"1022","20110215","00:00:00","20110215","00:00:00",0.00,40.68,0.00,0.00,0.00,40.68,0.00,0.00,40.68,"Vaughan, On","Office of the Premier","Staff to Minister","Advanced trip to provide operational support to the Premier at the Vaughan Chamb er of Commerce"
"1031","20110215","00:00:00","20110215","00:00:00",0.00,80.90,0.00,0.00,0.00,80.90,0.00,0.00,80.90,"Newmarket, ON","Community and Social Services","Assistant Deputy Minister","Regional Visit - Central East Region"
"1060","20110215","00:00:00","20110217","00:00:00",578.58,124.85,348.04,39.54,0.00,1091.01,0.00,0.00,1091.01,"Ottawa, ON","Francophone Affairs","Assistant Deputy Minister","To attend the regular meeting of the Government Representatives of the Canadian Francophonie"
"1068","20110215","00:00:00","20110215","00:00:00",693.09,0.00,0.00,0.00,0.00,693.09,0.00,0.00,693.09,"Toronto/Thunder Bay, On","Training, Colleges and Universities","Staff to Minister","Staffing Minister for Thunder Bay Tour-Second Career Event and meetings at Confe deration College, visit to Thunder Bay TCU offices, and meetings at Lakehead Un iversity"
"1087","20110215","00:00:00","20110218","00:00:00",922.26,226.50,332.64,34.51,0.00,1515.91,0.00,0.00,1515.91,"Nanaimo, BC","Government Services","Assistant Deputy Minister","Attended Public Sector Service Delivery Council conference"
"1126","20110215","00:00:00","20110228","00:00:00",420.36,190.40,0.00,0.00,0.00,610.76,0.00,0.00,610.76,"Sault Ste. Marie, ON, Toronto, ON","Transportation","Assistant Deputy Minister","Routine expenses related to the ministry's operation for the month of February"
"1143","20110215","00:00:00","20110215","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,69.77,0.00,69.77,"Toronto, ON","Cabinet Office","Deputy Minister","1 Hospitality Event"
"1148","20110215","00:00:00","20110215","00:00:00",0.00,0.00,0.00,24.08,0.00,24.08,0.00,0.00,24.08,"London, On","Tourism and Culture","Staff to Minister","Minister to speak at Convention Development Fund announcement in London"
"1162","20110215","00:00:00","20110217","00:00:00",0.00,0.00,223.74,56.52,0.00,280.26,0.00,0.00,280.26,"Sudbury, ON","Community Safety and Correctional Services","Assistant Deputy Minister","Travel for a stakeholder meeting and includes site visit to regional office"
"1208","20110215","00:00:00","20110217","00:00:00",754.67,163.00,180.80,40.00,0.00,1138.47,0.00,0.00,1138.47,"Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Stakeholder Meetings and Conference"
"1308","20110215","00:00:00","20110215","00:00:00",693.09,0.00,0.00,0.00,0.00,693.09,0.00,0.00,693.09,"Toronto/Thunder Bay, On","Training, Colleges and Universities","Minister","Second Career Event and meetings at Confederation College, visit to Thunder Bay TCU offices, and meetings at Lakehead University"
"1330","20110215","00:00:00","20110217","00:00:00",745.98,103.18,288.96,0.00,0.00,1138.12,0.00,0.00,1138.12,"Nanaimo, BC","Government Services","Chief Information Officer","Travel for Public Sector Chief Information Officer Council"
"1334","20110215","00:00:00","20110215","00:00:00",658.06,0.00,0.00,0.00,0.00,658.06,0.00,0.00,658.06,"Sudbury, ON","Northern Development, Mines and Forestry","Deputy Minister","Stakeholder meeting"
"1437","20110215","00:00:00","20110313","00:00:00",2703.80,92.50,337.85,0.00,0.00,3134.15,0.00,0.00,3134.15,"Ottawa/Sudbury/Toronto/Ottawa, ON","Energy and Infrastructure","Staff to Minister","Various/Multiple Trips"
"1443","20110215","00:00:00","20110217","00:00:00",1546.17,136.50,270.07,45.71,0.00,1998.45,0.00,0.00,1998.45,"Toronto and Sudbury, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel for Provincial Forest Technical Meeting and Ministry Forum"
"1010","20110216","00:00:00","20110217","00:00:00",750.36,82.90,143.87,39.20,0.00,1016.33,0.00,0.00,1016.33,"Reston, Virginia, United States","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel to attend Canadian Embassy and Canada United States Provinces States Advi sory Group Meeting"
"1013","20110216","00:00:00","20110216","00:00:00",350.44,122.41,164.98,0.00,0.00,637.83,0.00,0.00,637.83,"Thunder Bay, On","Office of the Premier","Staff to Minister","To provide technical support for Premier and staff at Thunder Bay Chamber of Com merce"
"1169","20110216","00:00:00","20110217","00:00:00",461.11,29.75,108.48,22.13,0.00,621.47,0.00,0.00,621.47,"Thunder Bay, On","Office of the Premier","Staff to Minister","Provided Media support to Premier at Chamber of Commerce meeting in Thunder Bay"
"1178","20110216","00:00:00","20110216","00:00:00",0.00,0.00,0.00,15.54,0.00,15.54,0.00,0.00,15.54,"Brantford, ON","Energy and Infrastructure","Staff to Minister","Staffed Minister for trip to Six Nations to meet with Council"
"1219","20110216","00:00:00","20110216","00:00:00",594.75,36.50,0.00,23.94,0.00,655.19,0.00,0.00,655.19,"Ottawa, ON","Health and Long Term Care","Chief Medical Officer of Health","Travel for First Nations Health Dialogues with Health Canada"
"1228","20110216","00:00:00","20110218","00:00:00",687.32,221.31,350.30,0.00,0.00,1258.93,0.00,0.00,1258.93,"Ottawa, ON","Economic Development and Trade","Assistant Deputy Minister","Travel for Federal/Provincial/Territorial Meeting"
"1260","20110216","00:00:00","20110218","00:00:00",900.67,89.35,350.30,52.18,0.00,1392.50,0.00,0.00,1392.50,"Ottawa, ON","Economic Development and Trade","Assistant Deputy Minister","Travel for Annual Federal/Provincial Territorial Assistant Deputy Ministers' Mee ting"
"1292","20110216","00:00:00","20110216","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,22.50,"Toronto, ON","Government Services","Deputy Minister","Meeting with staff over lunch"
"1418","20110216","00:00:00","20110216","00:00:00",766.54,87.00,0.00,32.81,0.00,886.35,0.00,0.00,886.35,"Ottawa, ON","Health and Long Term Care","Assistant Deputy Minister","Travel for Stakeholder Meeting February 2011"
"1470","20110216","00:00:00","20110217","00:00:00",1173.38,132.00,177.41,37.50,0.00,1520.29,0.00,282.50,1802.79,"Ottawa, ON","Attorney General","Assistant Deputy Attorney General","Litigation in Ottawa"
"1037","20110217","00:00:00","20110218","00:00:00",764.89,125.00,171.76,20.00,0.00,1081.65,209.61,0.00,1291.26,"Ottawa, ON","Economic Development and Trade","Assistant Deputy Minister","Travel for Canada-Europe Trade Meetings. Travel includes one hospitality event."
"1116","20110217","00:00:00","20110218","00:00:00",0.00,0.00,124.29,12.00,0.00,136.29,0.00,0.00,136.29,"Guelph, ON","Agriculture, Food and Rural Affairs","Staff to Minister","Minister's Agricultural Tour of Southwest Ontario"
"1191","20110217","00:00:00","20110304","00:00:00",0.00,211.00,795.51,170.89,2.09,1179.49,0.00,0.00,1179.49,"Atikokan, Dryden, Fort Frances, Ignace, Kenora, Manitouwadge, Marathon, Nipigon, Rainy River, Schreiber, Sioux Lookout, Terrace Bay and Thunder Bay,ON","Government Services","Assistant Deputy Minister","Travel for 13 ServiceOntario offices visits. Air expense paid centrally by minis try"
"1241","20110217","00:00:00","20110217","00:00:00",350.44,0.00,0.00,0.00,0.00,350.44,0.00,0.00,350.44,"Thunder Bay, On","Office of the Premier","Staff to Minister","Advanced and provided operational support to the Premier at Thunder Bay Chamber of Commerce"
"1310","20110217","00:00:00","20110218","00:00:00",0.00,0.00,124.29,0.00,0.00,124.29,0.00,0.00,124.29,"Guelph, ON","Agriculture, Food and Rural Affairs","Minister","Minister's Agricultural Tour of Southwest Ontario"
"1334","20110217","00:00:00","20110217","00:00:00",1114.29,0.00,0.00,0.00,0.00,1114.29,0.00,0.00,1114.29,"Sudbury, ON","Northern Development, Mines and Forestry","Deputy Minister","Director's Forum. Trip cancelled at last minute. Credit of $1,083.78 used for a later flight."
"1347","20110217","00:00:00","20110218","00:00:00",0.00,0.00,124.29,0.00,0.00,124.29,0.00,0.00,124.29,"Guelph, ON","Agriculture, Food and Rural Affairs","Staff to Minister","Minister's Agriculture Tour of Southwest Ontario"
"1036","20110218","00:00:00","20110218","00:00:00",0.00,32.33,0.00,11.25,0.00,43.58,0.00,0.00,43.58,"Petrolia, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Petrolia consultation on rural and Northern health care panel's report"
"1102","20110218","00:00:00","20110219","00:00:00",0.00,381.16,124.30,0.00,0.00,505.46,0.00,0.00,505.46,"Vaughan, Barrie and Bellieve, On","Office of the Premier","Staff to Minister","Provided operational support to the Premier at Chamber of Commerce Events"
"1121","20110218","00:00:00","20110303","00:00:00",0.00,22.70,0.00,0.00,0.00,22.70,0.00,0.00,22.70,"Pickering/Scarborough, ON","Education","Staff to Minister","School visits in Pickering (Bayview Public School) and Peterborough (Roger Niel sen Public School)"
"1391","20110218","00:00:00","20110218","00:00:00",0.00,87.15,0.00,7.86,0.00,95.01,0.00,0.00,95.01,"Petrolia, On","Health and Long Term Care","Parliamentary Assistant","Expenses related to attending Petrolia consultation on rural and Northern health care panel's report"
"1420","20110218","00:00:00","20110218","00:00:00",0.00,16.80,0.00,0.00,0.00,16.80,0.00,0.00,16.80,"Waterloo, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for Western Interministerial Council meeting"
"1319","20110220","00:00:00","20110223","00:00:00",621.62,118.00,418.77,49.40,0.00,1207.79,0.00,0.00,1207.79,"Halifax, ON","Health Promotion","Executive Lead (OPS Ministry)","Meetings for Canada Winter Games"
"1123","20110221","00:00:00","20110227","00:00:00",0.00,110.07,539.01,70.76,0.00,719.84,0.00,0.00,719.84,"Ottawa, ON","Economic Development and Trade","Assistant Deputy Minister","Travel as Guest Speaker at 7th Horizontal Policy Management Conference. Travel e xpenses paid for by the conference organizers."
"1228","20110221","00:00:00","20110222","00:00:00",890.71,122.00,232.30,51.05,0.00,1296.06,0.00,0.00,1296.06,"Denver, CO","Economic Development and Trade","Assistant Deputy Minister","Travel for stakeholder meeting"
"1334","20110221","00:00:00","20110222","00:00:00",817.91,0.00,164.80,14.14,10.85,1007.70,0.00,0.00,1007.70,"Denver, CO, United States","Northern Development, Mines and Forestry","Deputy Minister","Travel to visit Rentech Facility"
"1334","20110221","00:00:00","20110221","00:00:00",548.53,0.00,0.00,0.00,0.00,548.53,0.00,0.00,548.53,"Denver, CO, United States of America","Northern Development, Mines and Forestry","Deputy Minister","Travel expenses for stakeholder facility tour claimed in February"
"1190","20110222","00:00:00","20110224","00:00:00",0.00,93.28,300.58,104.63,0.00,498.49,0.00,0.00,498.49,"Toronto, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Travel to Toronto for monthly meeting of Chief Administrative Officers and meeti ng with the Ministry of Finance."
"1214","20110222","00:00:00","20110223","00:00:00",0.00,20.00,0.00,11.25,0.00,31.25,0.00,0.00,31.25,"Orillia, ON","Community and Social Services","Chief Information Officer","Travel to speak at OPS Green Office/Provincial Interministerial Council Speaker Series on Telework. Travelled in ministry vehicle."
"1224","20110222","00:00:00","20110224","00:00:00",546.15,90.00,278.28,35.47,0.00,949.90,0.00,0.00,949.90,"Montreal, QC","Cabinet Office","Assistant Deputy Minister","Conference Board of Canada Conference on Innovation and Productivity"
"1242","20110222","00:00:00","20110324","00:00:00",0.00,150.50,0.00,0.00,0.00,150.50,0.00,0.00,150.50,"Toronto, Kingston, ON","Community Safety and Correctional Services","Assistant Deputy Minister","Routine expenses related to the ministry's operations for the months of February and March"
"1281","20110222","00:00:00","20110223","00:00:00",297.00,0.00,141.25,0.00,0.00,438.25,0.00,0.00,438.25,"Ottawa, ON","Health and Long Term Care","Assistant Deputy Minister","Drug Safety and Effectiveness Network Meeting"
"1377","20110222","00:00:00","20110224","00:00:00",592.91,121.09,0.00,18.67,0.00,732.67,0.00,0.00,732.67,"Thunder Bay, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel to attend meetings with stakeholders"
"1464","20110222","00:00:00","20110223","00:00:00",0.00,0.00,159.33,20.00,0.00,179.33,0.00,0.00,179.33,"Ottawa, ON","Community Safety and Correctional Services","Fire Marshal of Ontario","Travel to attend stakeholder meeting"
"1013","20110223","00:00:00","20110226","00:00:00",0.00,258.91,108.48,0.00,0.00,367.39,0.00,0.00,367.39,"Vaughan,Barrie, Belleville, On","Office of the Premier","Staff to Minister","Provided technical support to Premier at Chamber of Commerce Events"
"1024","20110223","00:00:00","20110224","00:00:00",770.94,61.00,111.86,8.51,0.00,952.31,0.00,0.00,952.31,"Thunder Bay, ON","Natural Resources","Staff to Minister","Dan staffed the Minister while she was in Thunder Bay to speak at Centre for Nor thern Forest Ecosystem Research and NAN Summit"
"1055","20110223","00:00:00","20110223","00:00:00",730.09,56.00,0.00,17.64,0.00,803.73,0.00,0.00,803.73,"Thunder Bay, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel to attend Meeting with Stakeholders"
"1066","20110223","00:00:00","20110325","00:00:00",0.00,30.00,610.20,58.31,0.00,698.51,0.00,243.32,941.83,"Toronto, ON, Kingston, ON","Transportation","Executive Director (OPS Ministry)","Routine ministry expenses for March with two group meals"
"1181","20110223","00:00:00","20110224","00:00:00",861.88,84.55,184.11,50.02,0.00,1180.56,0.00,0.00,1180.56,"Ottawa, ON","Citizenship and Immigration","Assistant Deputy Minister","Travel for Canada Ontario Immigration Agreement meeting."
"1185","20110223","00:00:00","20110224","00:00:00",0.00,57.00,0.00,0.00,0.00,57.00,0.00,0.00,57.00,"Toronto, ON","Agriculture, Food and Rural Affairs","Assistant Deputy Minister","Travel for stakeholder meeting."
"1202","20110223","00:00:00","20110223","00:00:00",770.94,0.00,111.86,6.12,0.00,888.92,0.00,0.00,888.92,"Thunder Bay, ON","Natural Resources","Minister","Minister was in Thunder Bay to speak at Centre for Northern Forest Ecosystem Res earch and NAN Summit"
"1208","20110223","00:00:00","20110225","00:00:00",1490.87,10.00,327.70,34.95,0.00,1863.52,0.00,0.00,1863.52,"Thunder Bay, ON","Northern Development, Mines and Forestry","Assistant Deputy Minister","Nishnawbe Aski Nation (NAN) Economic Summit"
"1209","20110223","00:00:00","20110223","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,16.17,0.00,16.17,"Toronto, ON","Transportation","Chief Information Officer","Meeting with Stakeholder including Hospitality Expense"
